id_tempo,id_unidade_orc,id_origem,id_especie,id_desdobramento_1,id_desdobramento_2,id_desdobramento_3,id_tipo,id_item,id_subitem,id_fonte,cd_fonte,cd_classificacao_rec,ano_particao,vr_efetivado
2251,3904,141,158,91,47,70,534,2720,2860,25,60,1630011199000.0,2019,2177.82
2251,3884,11,131,96,418,497,1317,4634,2225,136,77,1910091101000.0,2019,42681.200000000004
2251,3859,11,131,96,413,802,183,4901,694,78,82,1910011103001.0,2019,0.0
2251,3937,6,191,118,91,60,1440,4806,1705,75,31,1321001101000.0,2019,1968.38
2251,3871,141,193,94,312,174,545,3041,287,25,60,1690991301000.0,2019,784026.23
2251,3884,11,131,96,413,802,183,4976,3061,25,60,1910011108001.0,2019,382028.3
2251,3914,11,131,96,418,497,1548,5111,3337,25,60,1910091201000.0,2019,117.51
2252,3865,137,22,14,26,431,322,2976,2436,25,60,1210991102009.0,2019,-140.3
2252,3914,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,1561.38
2252,3908,8,11,15,28,31,1191,4707,461,25,60,1500001101003.0,2019,36901051.5
2252,3871,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,41.56
2252,3914,141,158,91,47,70,724,4263,2127,25,60,1630011207000.0,2019,2798.89
2241,3798,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,42464.200000000004
2241,3760,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,540783.71
2241,3737,15,2,21,374,811,586,3419,2965,25,60,2300061101000.0,2018,179183.41
2241,3760,86,196,106,229,315,796,2547,2646,25,60,7990991105000.0,2018,1992166.6600000001
2238,3794,141,159,167,98,172,1466,3638,2497,65,61,1640011101000.0,2018,2248.59
2238,3787,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,27172.22
2238,3781,16,145,173,110,606,773,4351,3142,96,70,2418109120013.0,2018,0.0
2238,3814,120,76,64,41,659,697,4980,3045,136,77,1122021101000.0,2018,9590363.35
2238,3814,11,131,96,418,497,1317,4634,2225,136,77,1910091101000.0,2018,364425.02
2242,3718,137,22,14,186,537,808,3177,836,79,50,1210042101000.0,2018,10213.2
2242,3773,137,22,14,26,431,322,2976,214,79,50,1210991102006.0,2018,25860579.04
2242,3717,120,76,2,377,308,395,3120,396,85,52,1121041303000.0,2018,1850.03
2242,3715,86,196,106,273,517,415,3141,2285,47,58,7990011101002.0,2018,48585216.1
2242,3820,141,206,17,343,639,1005,4466,2375,25,60,1610011117000.0,2018,3000000.0
2242,3809,141,206,17,343,639,1005,3214,1636,25,60,1610011130000.0,2018,9636.380000000001
2238,3781,6,191,118,91,60,1440,4806,1705,72,53,1321001101000.0,2018,-241.23000000000002
2238,3798,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2018,912.22
2236,3774,15,2,21,374,811,586,3419,2965,25,60,2300061101000.0,2018,9241417.23
2236,3787,16,217,168,407,327,804,4859,2170,96,70,2428109120002.0,2018,43000.0
2237,3781,6,207,20,394,553,491,3256,2781,73,10,1310011101001.0,2018,67569.41
2237,3781,6,191,57,399,770,877,2686,589,73,10,1322001102000.0,2018,86332.28
2237,3823,120,44,124,169,113,215,2830,1547,54,20,1118021102000.0,2018,0.0
2237,3827,141,206,17,154,189,575,3078,2951,25,60,1610031106000.0,2018,5522610.8
2237,3784,11,131,96,105,396,370,3084,1856,25,60,1910041103000.0,2018,483421.51
2237,3759,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,3251.23
2238,3781,10,145,173,147,682,351,3044,1054,4,23,1718011101003.0,2018,63023209.93
2238,3759,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,1121.3700000000001
2238,3812,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,404.99
2238,3787,10,145,173,109,606,773,4351,2961,93,24,1718109120006.0,2018,53000.0
2238,3787,16,145,173,110,606,773,4351,1944,93,24,2418109120010.0,2018,754600.0
2238,3715,112,132,23,66,214,627,2551,790,77,42,7210041105000.0,2018,261334.04
2240,3781,16,146,153,336,629,1362,5017,3219,96,70,2448101104001.0,2018,0.0
2241,3781,130,180,116,127,429,807,3781,829,4,23,9718061101003.0,2018,-3080863.42
2241,3723,10,145,173,316,484,754,3675,329,87,36,1718053101000.0,2018,34806166.64
2246,3873,112,132,23,66,214,627,3144,2290,40,49,7210041101000.0,2019,0.0
2246,3873,112,132,204,276,624,1547,3472,1568,40,49,7218025101002.0,2019,38431265.12
2246,3873,137,22,52,184,541,66,3808,112,79,50,1218022102000.0,2019,18420008.97
2246,3922,11,208,58,212,794,176,3055,1069,12,59,1990991299000.0,2019,4862.55
2237,3715,6,191,118,91,565,699,3584,1708,25,60,1321004101002.0,2018,36784.64
2237,3718,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,792551.13
2237,3777,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,19.400000000000002
2237,3807,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2018,30800.0
2239,3748,11,131,96,413,802,183,4901,1087,17,83,1910011103002.0,2018,4755855.32
2240,3823,120,44,124,169,113,216,2830,1547,54,20,1118021202000.0,2018,0.0
2237,3781,114,211,107,383,122,971,4075,1189,4,23,9118012303000.0,2018,-1104565.42
2237,3752,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,37542.36
2240,3718,137,22,14,26,431,322,2976,2076,79,50,1210991102002.0,2018,56067.43
2240,3732,120,76,64,111,205,1140,2961,1687,25,60,1122011310000.0,2018,105570.6
2240,3798,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2018,3100.0
2240,3807,6,207,20,394,553,491,3256,2042,25,60,1310011101002.0,2018,411.14
2242,3773,11,168,154,307,460,720,3618,1747,25,60,1922061101999.0,2018,1087.8
2242,3769,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,32.0
2242,3790,11,208,58,212,794,173,3359,675,25,60,1990991103000.0,2018,1170245.58
2242,3718,112,132,23,176,521,974,3765,1924,25,60,7210991206000.0,2018,35254448.48
2242,3743,7,8,140,291,430,435,3784,1951,65,61,1400001102001.0,2018,930.0
2242,3781,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,-541374.8
2242,3720,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,69.65
2246,3937,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2019,988800.22
2246,3937,14,21,152,57,191,934,3706,360,33,48,2213001102000.0,2019,0.0
2247,3937,11,168,154,307,460,720,3618,1747,25,60,1922061101999.0,2019,0.0
2247,3838,11,168,146,257,278,733,5003,3111,25,60,1923991101000.0,2019,295801.18
2247,3909,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2019,1500.0
2247,3908,135,138,132,180,323,426,5103,3249,25,60,7630011104000.0,2019,180615.12
2247,3914,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2019,143091.04
2247,3861,137,22,14,186,537,808,3177,836,91,43,1210042101000.0,2019,65213562.83
2247,3861,137,22,14,186,635,60,4123,2702,91,43,1210043104000.0,2019,6048842.47
2247,3937,6,191,118,91,60,1440,4806,1705,92,45,1321001101000.0,2019,0.0
2247,3888,6,191,118,91,60,1440,4806,1705,74,47,1321001101000.0,2019,5548.55
2247,3865,137,22,14,26,431,322,2976,2076,79,50,1210991102002.0,2019,16771619.04
2236,3769,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,16307.300000000001
2236,3781,10,145,173,260,589,744,3664,2914,52,33,1718023101000.0,2018,1493970.51
2236,3807,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,126968.40000000001
2236,3730,10,146,76,181,225,801,4404,61,92,45,1740001199000.0,2018,1423411.6400000001
2236,3781,14,51,190,417,493,372,3087,366,33,48,2220001101000.0,2018,3751.6
2236,3773,137,22,14,26,431,322,2976,2076,79,50,1210991102002.0,2018,8074497.6
2236,3773,137,22,14,26,431,322,2976,2435,79,50,1210991102007.0,2018,78.0
2237,3757,6,128,36,92,159,1242,3587,1712,65,61,1349011102000.0,2018,214571.52000000002
2241,3781,11,168,154,165,607,946,4268,267,72,53,1922991199000.0,2018,748.86
2241,3715,11,168,154,165,607,946,4268,267,47,58,1922991199000.0,2018,155814.63
2241,3825,137,22,14,26,431,322,2693,2084,25,60,1210991109000.0,2018,69982.16
2241,3707,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,2086942.47
2241,3775,7,8,140,291,430,435,2571,1215,25,60,1400001101000.0,2018,675.0
2241,3732,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2018,135.0
2238,3731,8,11,15,28,31,1191,4707,461,25,60,1500001101003.0,2018,42325374.6
2238,3736,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,3749507.68
2239,3806,11,168,154,165,607,946,4268,267,96,70,1922991199000.0,2018,141002.54
2239,3814,120,76,64,111,205,1327,2522,19,136,77,1122011202000.0,2018,6.3
2247,3937,11,208,58,212,794,173,5115,3340,385,95,1990991110000.0,2019,13447891.5
2248,3937,141,206,17,343,639,1005,4453,2731,73,10,1610011199001.0,2019,340.40000000000003
2248,3908,11,168,154,165,607,946,4852,2863,73,10,1922991101000.0,2019,51582.9
2248,3899,10,145,173,316,690,1288,4593,1463,29,21,1718051101000.0,2019,46482885.26
2248,3937,120,44,124,64,209,212,2530,1542,4,23,1118012103000.0,2019,74185723.16
2248,3909,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,2.33
2248,3884,141,206,17,343,639,1005,2935,3070,25,60,1610011123002.0,2019,1251807.33
2248,3920,11,168,154,307,460,720,3618,1747,22,24,1922061101999.0,2019,0.0
2239,3773,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,51217.96
2239,3792,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,0.0
2239,3794,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2018,63504.66
2246,3937,11,168,154,307,460,720,3618,1747,73,10,1922061101999.0,2019,31016.95
2246,3908,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2019,0.0
2246,3937,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2019,0.0
2246,3917,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,2680074.91
2246,3911,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2019,50.0
2246,3937,141,206,17,343,639,1005,3804,2012,25,60,1610011111003.0,2019,0.0
2247,3937,120,44,124,169,113,216,2830,1547,54,20,1118021202000.0,2019,7192476.08
2247,3899,10,139,9,148,285,741,3657,1446,4,23,1758011101000.0,2019,147423232.79
2247,3937,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2019,-4315485.4
2247,3847,6,191,118,91,60,1440,4806,1705,44,56,1321001101000.0,2019,16833.93
2247,3873,6,207,20,394,553,302,4195,1320,25,60,1310011201001.0,2019,2208.11
2247,3904,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,1497.19
2247,3917,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,2437684.71
2247,3927,7,8,140,291,430,435,4412,80,25,60,1400001199000.0,2019,12355.5
2247,3868,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2019,656.1
2238,3718,141,158,91,47,70,534,3313,253,25,60,1630011108002.0,2018,827411.1
2238,3790,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,1630.58
2239,3781,16,145,173,110,606,773,4351,3172,93,24,2418109120014.0,2018,0.0
2239,3781,120,76,2,266,506,7,3434,755,76,27,1121011201004.0,2018,3367617.25
2237,3757,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,6922.27
2238,3755,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,40.97
2238,3823,120,44,124,64,209,400,2826,769,4,23,1118012203000.0,2018,0.0
2238,3801,6,191,118,91,60,1440,4806,1705,6,85,1321001101000.0,2018,463636.33
2238,3757,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,5992.35
2239,3781,8,11,15,28,31,1191,4426,847,73,10,1500001102999.0,2018,180700.51
2239,3781,120,44,124,64,209,400,2826,769,4,23,1118012203000.0,2018,1619360.13
2239,3781,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2018,358175.67
2239,3718,137,22,52,184,542,252,3200,1253,79,50,1218023102000.0,2018,22061780.59
2239,3773,137,22,14,26,431,998,2885,2333,25,60,1210991499000.0,2018,271943.01
2239,3807,6,207,20,394,553,491,3256,2042,25,60,1310011101002.0,2018,23387.38
2240,3777,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,164834.91
2241,3804,11,131,96,60,496,942,4340,2963,1,39,1910081101000.0,2018,314509.97000000003
2239,3781,95,141,183,79,133,241,2865,78,4,23,9718011101003.0,2018,-47464627.18
2239,3744,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,-1866.74
2241,3781,120,76,2,377,308,10,3733,1149,8,72,1121041102000.0,2018,29969826.88
2241,3801,11,168,154,165,607,946,4852,2863,14,84,1922991101000.0,2018,3809.0
2236,3717,120,76,2,377,308,395,3120,396,85,52,1121041303000.0,2018,6758.63
2236,3719,120,76,64,111,205,1141,3735,1526,25,60,1122011101003.0,2018,3552842.0300000003
2236,3787,6,207,20,90,559,862,3874,1330,25,60,1310021101001.0,2018,85913.44
2236,3815,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,26839.920000000002
2246,3868,135,120,47,13,16,634,4687,804,25,60,7610011124000.0,2019,0.0
2246,3872,141,206,17,343,639,1005,2934,2013,65,61,1610011118000.0,2019,334751.3
2240,3781,133,150,159,116,520,418,4077,423,4,23,9118013203000.0,2018,-439906.84
2240,3823,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,0.0
2240,3781,130,180,116,127,429,807,3781,829,4,23,9718061101003.0,2018,-3080863.42
2231,3781,120,44,124,64,5,17,2827,2265,73,10,1118013301000.0,2018,605386.64
2231,3781,81,199,127,331,216,1170,3143,47,4,23,9118013103000.0,2018,-9874572.22
2231,3781,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,-151346.69
2231,3814,10,145,173,109,606,773,3317,717,93,24,1718109102002.0,2018,0.0
2231,3781,10,145,173,109,606,773,4692,727,93,24,1718109115001.0,2018,0.0
2231,3781,11,168,154,63,204,1325,4645,746,93,24,1922011101000.0,2018,0.0
2231,3773,112,132,23,176,521,419,4080,2649,40,49,7210991101004.0,2018,32593.850000000002
2231,3718,112,132,23,176,521,419,3469,1192,40,49,7210991103000.0,2018,616403.16
2231,3718,137,22,14,186,537,808,3177,836,79,50,1210042101000.0,2018,0.0
2231,3809,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,80.08
2231,3746,141,206,17,343,639,1005,3214,1636,25,60,1610011130000.0,2018,0.0
2231,3814,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,376539.0
2231,3759,141,193,94,312,174,545,3041,287,25,60,1690991301000.0,2018,0.0
2231,3781,10,146,153,221,503,594,4883,671,98,74,1748101103001.0,2018,0.0
2232,3773,137,22,14,26,431,322,2976,214,79,50,1210991102006.0,2018,141600.0
2232,3825,137,22,14,26,431,322,2693,2084,25,60,1210991109000.0,2018,16577.85
2232,3773,137,22,14,26,431,882,3612,997,25,60,1210991299000.0,2018,1209.64
2232,3777,6,207,20,90,559,862,3874,1330,25,60,1310021101001.0,2018,1311.4
2232,3784,11,131,96,105,396,370,3084,1856,25,60,1910041103000.0,2018,476143.72000000003
2232,3773,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,167.99
2232,3769,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2018,234.94
2232,3732,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2018,14442.53
2233,3792,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,4834.4800000000005
2233,3781,15,2,21,374,811,586,3419,2965,73,10,2300061101000.0,2018,1347098.25
2233,3781,120,44,124,64,209,400,3743,1895,54,20,1118012202000.0,2018,16866546.59
2233,3807,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,81913.16
2233,3715,137,22,14,186,635,60,4123,2702,91,43,1210043104000.0,2018,4953686.6
2233,3718,112,132,46,276,624,35,3472,2295,40,49,7218025101003.0,2018,8064075.16
2233,3827,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,49.04
2233,3719,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,14120.56
2234,3757,11,131,96,371,708,1126,4337,2220,25,60,1910061101000.0,2018,952351.21
2234,3781,137,22,52,184,541,66,4726,111,61,30,1218022101000.0,2018,11495875.77
2234,3713,11,131,96,60,496,942,4340,2963,1,39,1910081101000.0,2018,129372.01000000001
2234,3804,11,131,96,60,496,942,4340,2963,1,39,1910081101000.0,2018,253770.39
2234,3715,137,22,14,186,635,60,2890,2711,91,43,1210043107000.0,2018,1391.73
2234,3715,137,22,14,186,238,655,4446,2349,91,43,1210044101000.0,2018,34501.78
2234,3715,137,22,14,186,238,655,3524,1263,91,43,1210044102000.0,2018,18213.12
2234,3781,14,21,152,57,191,934,3402,1109,33,48,2213001199000.0,2018,7734.97
2234,3773,137,22,14,26,431,322,2976,967,79,50,1210991102005.0,2018,9882588.09
2233,3723,11,168,154,165,607,946,3328,2872,29,21,1922991105000.0,2018,134525.2
2233,3801,6,191,118,91,60,1440,4806,1705,5,22,1321001101000.0,2018,431024.93
2233,3781,120,44,124,64,209,212,2530,1542,4,23,1118012103000.0,2018,75305465.07
2233,3781,10,145,173,414,292,1494,4905,344,4,23,1718061101003.0,2018,3080863.42
2233,3781,114,211,107,383,122,971,4075,1189,4,23,9118012303000.0,2018,-769219.71
2233,3823,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,0.0
2233,3782,10,145,173,109,606,773,3168,76,93,24,1718109111002.0,2018,0.0
2233,3724,16,145,173,110,606,773,4103,72,93,24,2418109113001.0,2018,484136.44
2233,3773,137,22,14,26,431,1374,2582,1962,25,60,1210991399000.0,2018,221336.21
2233,3718,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2018,178210.31
2233,3758,141,206,17,343,639,1005,4722,1977,25,60,1610011107000.0,2018,31585.68
2233,3761,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,24326.68
2233,3710,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2018,487.5
2233,3746,135,120,47,13,16,634,4687,804,25,60,7610011124000.0,2018,109936.51000000001
2233,3737,86,196,106,229,315,796,4678,1564,25,60,7990991106000.0,2018,1990257.0
2233,3781,10,194,41,1,501,592,2811,296,96,70,1738109120003.0,2018,0.0
2233,3806,11,168,154,165,607,946,4268,267,96,70,1922991199000.0,2018,354353.98
2233,3781,112,132,46,276,624,35,3472,1925,28,75,7218025101001.0,2018,14233603.07
2234,3781,120,44,124,169,113,215,2831,1547,4,23,1118021103000.0,2018,602998746.21
2234,3781,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2018,-5648356.91
2234,3823,130,180,116,127,429,807,3781,829,4,23,9718061101003.0,2018,0.0
2234,3822,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,91934.76
2232,3715,137,22,14,186,537,808,4421,2677,91,43,1210042106000.0,2018,8799384.91
2232,3773,112,132,23,176,521,419,4080,1190,40,49,7210991101002.0,2018,16881474.62
2234,3781,120,44,124,169,113,216,2829,407,73,10,1118021201001.0,2018,22415332.9
2234,3781,120,44,124,169,113,217,2829,407,73,10,1118021301001.0,2018,18458706.83
2234,3781,6,191,57,399,770,877,2686,589,73,10,1322001102000.0,2018,0.0
2234,3781,8,11,15,28,31,1191,4426,845,73,10,1500001102002.0,2018,10200.56
2234,3781,11,168,63,419,306,202,2810,2235,73,10,1921991101999.0,2018,17775.2
2234,3781,134,201,129,12,622,34,4392,49,73,10,9118021201002.0,2018,-178093.27
2234,3781,11,168,154,165,607,946,4268,267,84,12,1922991199000.0,2018,1354.43
2234,3781,120,44,124,169,113,217,2830,1547,54,20,1118021302000.0,2018,7735581.74
2249,3865,137,22,14,26,431,322,2976,2819,25,60,1210991102010.0,2019,15440.6
2249,3884,6,207,20,90,559,862,3874,1330,25,60,1310021101001.0,2019,29159.96
2231,3781,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,0.0
2231,3796,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2018,0.0
2235,3781,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2018,-2740953.74
2235,3807,10,145,173,109,391,1117,4993,3094,93,24,1718102103001.0,2018,432000.0
2235,3748,11,131,96,413,802,183,4901,1087,17,83,1910011103002.0,2018,5033632.41
2249,3838,7,8,140,291,430,435,3784,1951,65,61,1400001102001.0,2019,423.0
2249,3927,10,194,41,1,501,592,3429,3254,96,70,1738109105002.0,2019,3150.0
2249,3898,16,194,42,164,501,592,2811,3310,96,70,2438109120005.0,2019,82600.0
2249,3884,120,76,2,266,506,7,3724,2615,136,77,1121011202000.0,2019,503674.37
2237,3723,16,145,173,143,165,1452,3920,620,87,36,2418051101002.0,2018,297809.12
2237,3715,112,132,23,66,214,627,2552,791,77,42,7210041106000.0,2018,14564715.74
2237,3781,14,21,152,57,191,934,3401,711,33,48,2213001101001.0,2018,184940.28
2237,3718,137,22,14,186,635,60,4121,484,79,50,1210043101000.0,2018,124237.68000000001
2249,3837,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,77819.88
2249,3908,8,11,15,28,31,1191,4707,461,25,60,1500001101003.0,2019,47104312.8
2249,3835,141,206,17,343,639,1005,2612,122,25,60,1610011127000.0,2019,10402.1
2249,3918,14,21,152,57,191,934,3402,1109,74,47,2213001199000.0,2019,0.0
2249,3865,112,132,23,176,521,419,4080,2649,40,49,7210991101004.0,2019,195667.22
2249,3865,112,132,23,176,521,419,4080,2650,40,49,7210991101005.0,2019,5134883.9
2249,3865,112,132,23,176,521,419,4080,1191,40,49,7210991101006.0,2019,1853260.98
2231,3715,112,132,23,66,214,627,2552,791,77,42,7210041106000.0,2018,14156795.96
2231,3715,137,22,14,186,537,808,2871,85,91,43,1210042104000.0,2018,17553919.64
2239,3760,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,2297936.76
2239,3757,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,27863.31
2239,3717,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,353.14
2239,3792,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2018,60544.48
2241,3781,10,145,173,147,284,170,2750,2516,73,10,1718016101001.0,2018,32935893.31
2241,3776,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2018,97605078.94
2241,3781,120,44,124,64,209,212,3742,1541,54,20,1118012102000.0,2018,21409197.46
