id_tipo,cd_tipo,nome
1024,2,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS BOMBEIROS MILITARES - MULTAS E JUROS
1025,3,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS BOMBEIROS MILITARES - DIVIDA ATIVA
1026,0,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS SERVIDORES CIVIS
1027,1,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS SERVIDORES CIVIS - PRINCIPAL
1028,4,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - IMPORTACAO - DIVIDA ATIVA - MULTAS E JUROS
1029,1,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - COMERCIALIZACAO - PRINCIPAL
1030,3,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - COMERCIALIZACAO - DIVIDA ATIVA
1031,3,CONTRIBUICAO SOBRE A RECEITA OPERACIONAL BRUTA DECORRENTE DE PRESTACAO DE SERVICOS DE TELECOMUNICACOES - DIVIDA ATIVA
1032,3,CONTRIBUICAO SOBRE A RECEITA BRUTA DAS EMPRESAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES - DIVIDA ATIVA
1033,0,PARTICIPACAO ESPECIAL PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CONTRATO DE CONCESSAO - DECLARACAO DE COMERCIALIDADE ANTES DE 3/12/2012 - AREA E CAMAD
1034,1,PARTICIPACAO ESPECIAL PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CONTRATO DE CONCESSAO - DECLARACAO DE COMERCIALIDADE ANTES DE 3/12/2012 - AREA E CAMAD
1035,2,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DE OUTROS BENEFICIARIOS - MULTAS E JUROS
1036,0,CONTRIBUICAO SOBRE A LOTERIA FEDERAL
1037,4,CONTRIBUICAO SOBRE CONCURSOS ESPECIAIS DE LOTERIAS ESPORTIVAS - DIVIDA ATIVA - MULTAS E JUROS
1038,1,CONTRIBUICAO PARA O FOMENTO DA RADIODIFUSAO PUBLICA - PRINCIPAL
1039,3,OUTRAS CONTRIBUICOES ECONOMICAS - DIVIDA ATIVA
1040,0,CONTRIBUICOES PARA ENTIDADES PRIVADAS DE SERVICO SOCIAL E DE FORMACAO PROFISSIONAL
1041,4,CONTRIBUICAO SOBRE CONCURSOS DE PROGNOSTICO - MODALIDADE FUTEBOL - DIVIDA ATIVA - MULTAS E JUROS
1042,0,CONTRIBUICAO SOBRE SORTEIOS REALIZADOS POR ENTIDADES FILANTROPICAS
1043,4,COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS - DIVIDA ATIVA - MULTAS E JUROS
1044,0,CONCESSAO DE USO DO POTENCIAL DE ENERGIA HIDRAULICA
1045,0,CONTRIBUICOES REFERENTES AO FUNDO DE GARANTIA DO TEMPO DE SERVICO - FGTS
1046,2,CONTRIBUICAO RELATIVA A DESPEDIDA DE EMPREGADO SEM JUSTA CAUSA - MULTAS E JUROS
1047,1,CONTRIBUICAO SOBRE A REMUNERACAO DEVIDA AO TRABALHADOR - PRINCIPAL
1048,2,CONTRIBUICAO SOCIAL DO SALARIO-EDUCACAO - MULTAS E JUROS
1049,3,"FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO - DIVIDA ATIVA"
1050,0,"CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS"
1051,2,UTILIZACAO DE RECURSOS HIDRICOS - ITAIPU - MULTAS E JUROS
1052,3,CONCESSAO DE FLORESTAS NACIONAIS - VALOR MINIMO - DIVIDA ATIVA
1053,0,CONTRIBUICAO SOBRE A ARRECADACAO DOS FUNDOS DE INVESTIMENTOS REGIONAIS
1054,4,CONTRIBUICAO PARA O DESENVOLVIMENTO DO ENSINO PROFISSIONAL MARITIMO - DIVIDA ATIVA - MULTAS E JUROS
1055,3,"CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - DIVIDA ATIVA"
1056,2,CONTRATOS DE TRANSICAO DE CONCESSAO FLORESTAL - MULTAS E JUROS
1057,3,EMOLUMENTOS E CUSTAS JUDICIAIS - DIVIDA ATIVA
1058,0,CONTRIBUICAO DE MELHORIA
1059,4,CONTRIBUICAO SOBRE MOVIMENTACAO OU TRANSMISSAO DE VALORES E DE CREDITOS E DIREITOS DE NATUREZA FINANCEIRA - DIVIDA ATIVA - MULTAS E JUROS
1060,0,REMUNERACAO DE SALDOS DE RECURSOS NAO-DESEMBOLSADOS
1061,0,EXPLORACAO DE OUTROS RECURSOS NATURAIS
1062,2,COMPENSACOES AMBIENTAIS - MULTAS E JUROS
1063,4,COMPENSACOES AMBIENTAIS - DIVIDA ATIVA - MULTAS E JUROS
1064,1,CONTRIBUICAO DE MELHORIA PARA EXPANSAO DE REDE DE ILUMINACAO PUBLICA RURAL - PRINCIPAL
1065,1,CONTRIBUICAO DE MELHORIA PARA PAVIMENTACAO E OBRAS COMPLEMENTARES - PRINCIPAL
1066,4,CONTRIBUICAO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL - COFINS - DIVIDA ATIVA - MULTAS E JUROS
1067,4,PARTICIPACOES - DIVIDA ATIVA - MULTAS E JUROS
1068,0,OUTROS VALORES MOBILIARIOS
1069,3,OUTORGA DE DIREITO DE USO OU DE EXPLORACAO DE CRIACAO PROTEGIDA - INSTITUICAO CIENTIFICA E TECNOLOGICA - DIVIDA ATIVA
1070,1,DIREITO DE USO DA IMAGEM E DE REPRODUCAO DOS BENS DO ACERVO PATRIMONIAL - PRINCIPAL
1071,4,CONTRIBUICAO SOCIAL SOBRE O LUCRO LIQUIDO - CSLL - DIVIDA ATIVA - MULTAS E JUROS
1072,0,CONTRIBUICOES PARA O REGIME GERAL DE PREVIDENCIA SOCIAL - RGPS
1073,2,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - MULTAS E JUROS
1074,0,SERVICOS PORTUARIOS
1075,2,PARCELA DA TARIFA DE EMBARQUE INTERNACIONAL - MULTAS E JUROS
1076,0,OUTRAS PARTICIPACOES NA RECEITA DOS ESTADOS
1077,1,OUTRAS PARTICIPACOES NA RECEITA DOS ESTADOS - PRINCIPAL
1078,0,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE MEIO AMBIENTE
1079,0,TRANSFERENCIA DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
1080,0,OUTRAS RESTITUICOES
596,0,"IMPOSTOS SOBRE A PRODUCAO, CIRCULACAO DE MERCADORIAS E SERVICOS"
1081,1,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE INFRAESTRUTURA EM TRANSPORTE - PRINCIPAL
1082,3,SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA
1083,0,RESSARCIMENTO POR OPERADORAS DE SEGUROS PRIVADOS DE ASSISTENCIA A SAUDE
1084,4,SERVICOS DE ASSISTENCIA A SAUDE SUPLEMENTAR DO SERVIDOR CIVIL - DIVIDA ATIVA - MULTAS E JUROS
1085,3,SERVICOS DE ASSISTENCIA MEDICO-HOSPITALAR DO MILITAR - DIVIDA ATIVA
1086,0,TRANSFERENCIAS DE MUNICIPIOS A CONSORCIOS PUBLICOS
1087,0,TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS PARA O SISTEMA UNICO DE SAUDE - SUS
1088,1,"BENS, DIREITOS E VALORES PERDIDOS EM FAVOR DO PODER PUBLICO - PRINCIPAL"
1089,0,ALIENACAO DE BENS E MERCADORIAS APREENDIDOS
1090,2,"RETORNO DE OPERACOES, JUROS E ENCARGOS FINANCEIROS - MULTAS E JUROS"
1091,3,"RETORNO DE OPERACOES, JUROS E ENCARGOS FINANCEIROS - DIVIDA ATIVA"
1092,1,"CONCESSAO DE AVAIS, GARANTIAS E SEGUROS - PRINCIPAL"
1093,0,REMUNERACAO SOBRE REPASSE PARA PROGRAMAS DE DESENVOLVIMENTO ECONOMICO
1094,2,PREMIOS PRESCRITOS DE CONCURSOS DE PROGNOSTICOS - MULTAS E JUROS
1095,0,TRANSFERENCIAS DE CONVENIOS DOS ESTADOS PARA O SISTEMA UNICO DE SAUDE - SUS
1096,4,OUTROS SERVICOS - DIVIDA ATIVA - MULTAS E JUROS
1097,0,TRANSFERENCIAS CORRENTES
1098,1,TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES - PRINCIPAL
1099,1,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - COTA MENSAL - PRINCIPAL
1100,0,TRANSFERENCIA DE CONVENIOS DE INSTITUICOES PRIVADAS
1101,0,CONTRAPARTIDA DE SUBVENCOES OU SUBSIDIOS
1102,0,"COTA-PARTE DO IMPOSTO SOBRE OPERACOES DE CREDITO, CAMBIO E SEGURO, OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALIZACAO DO OURO"
1103,1,"COTA-PARTE DO IMPOSTO SOBRE OPERACOES DE CREDITO, CAMBIO E SEGURO, OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALIZACAO DO OURO - PRINCIPAL"
1104,1,CONTRAPARTIDA DE SUBVENCOES OU SUBSIDIOS - PRINCIPAL
1105,0,ONUS DE SUCUMBENCIA
1106,0,OUTRAS RECEITAS
1107,0,TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
1108,1,COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP - PRINCIPAL
1109,0,TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - REPASSES FUNDO A FUNDO
1110,4,OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA - MULTAS E JUROS
1111,0,EMPRESTIMOS COMPULSORIOS
1112,0,TRANSFERENCIA DE CONVENIOS DO EXTERIOR
1113,1,OPERACOES DE CREDITO INTERNAS PARA PROGRAMAS DE SAUDE - PRINCIPAL
1114,0,OPERACOES DE CREDITO INTERNAS PARA REFINANCIAMENTO DA DIVIDA CONTRATUAL
1115,0,OPERACOES DE CREDITO - MERCADO EXTERNO
1116,0,OPERACOES DE CREDITO EXTERNAS PARA PROGRAMAS DE SAUDE
1117,1,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO - PRINCIPAL
1118,1,OPERACOES DE CREDITO EXTERNAS PARA PROGRAMAS DE MEIO AMBIENTE - PRINCIPAL
1119,2,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - MULTAS E JUROS"
1120,1,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE ASSISTENCIA SOCIAL - PRINCIPAL
1121,1,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE COMBATE A FOME - PRINCIPAL
1122,1,ALIENACAO DE ESTOQUES DA POLITICA DE GARANTIA DE PRECOS MINIMOS - PGPM - PRINCIPAL
1123,1,ALIENACAO DE ESTOQUES DE CAFE - FUNCAFE - PRINCIPAL
1124,3,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - DIVIDA ATIVA"
1125,0,MULTAS PREVISTAS EM LEI POR INFRACOES NO SETOR DE ENERGIA ELETRICA
1126,1,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL
1127,2,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - MULTAS E JUROS
1128,2,SERVICOS DE INFORMACAO E TECNOLOGIA - MULTAS E JUROS
1129,4,SERVICOS DE INFORMACAO E TECNOLOGIA - DIVIDA ATIVA - MULTAS E JUROS
1130,4,MULTAS PREVISTAS NA LEGISLACAO SOBRE REGIME DE PREVIDENCIA PRIVADA COMPLEMENTAR - DIVIDA ATIVA - MULTAS E JUROS
1131,0,MULTA POR DESCUMPRIMENTO DE OBRIGACAO PREVIDENCIARIA ACESSORIA
1132,0,AMORTIZACAO DE EMPRESTIMOS CONTRATUAIS
1133,0,SERVICOS E ATIVIDADES REFERENTES A NAVEGACAO E AO TRANSPORTE
1134,0,SERVICOS DE TRANSPORTE
1135,2,SERVICOS DE TRANSPORTE - MULTAS E JUROS
1136,0,TRANSFERENCIA DE RECURSOS DO FUNDO PENITENCIARIO NACIONAL - FUPEN
1137,1,COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL
1138,1,RESTITUICAO DE CONVENIOS - FINANCEIRAS - PRINCIPAL
1139,1,RESTITUICAO DE BENEFICIOS NAO DESEMBOLSADOS - PRINCIPAL
1140,3,TAXAS PELA PRESTACAO DE SERVICOS - DIVIDA ATIVA
1141,1,TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL
1142,1,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE MEIO AMBIENTE - PRINCIPAL
1143,4,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - FUMO - DIVIDA ATIVA - MULTAS E JUROS
1144,0,TAXAS DE FISCALIZACAO DAS TELECOMUNICACOES
1145,2,TAXA DE FISCALIZACAO DE INSTALACAO - TFI - MULTAS E JUROS
1146,2,TAXA DE FISCALIZACAO DE FUNCIONAMENTO - TFF - MULTAS E JUROS
1147,4,TAXA DE CONTROLE E FISCALIZACAO DA PESCA E AQUICULTURA - DIVIDA ATIVA - MULTAS E JUROS
1148,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - AUTOMOVEIS
1149,1,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - VINCULADOS A IMPORTACAO - PRINCIPAL
1150,0,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - OUTROS PRODUTOS
1151,1,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - OUTROS PRODUTOS - PRINCIPAL
1152,1,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - OURO - PRINCIPAL
1153,2,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - DEMAIS OPERACOES - MULTAS E JUROS
1154,3,"IMPOSTO SOBRE TRANSMISSAO ""INTER VIVOS"" DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS - DIVIDA ATIVA"
1155,1,IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL
1156,1,IMPOSTO SOBRE VENDAS A VAREJO DE COMBUSTIVEIS LIQUIDOS E GASOSOS (IVVC) - PRINCIPAL
1157,0,TAXAS PELO EXERCICIO DO PODER DE POLICIA
446,2,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA - MULTAS E JUROS
447,4,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA - DIVIDA ATIVA - MULTAS E JUROS
448,1,CONTRIBUICAO PATRONAL DOS PENSIONISTAS CIVIS - PRINCIPAL
449,1,CONTRIBUICAO PATRONAL DO MILITAR ATIVO - PRINCIPAL
450,0,CONTRIBUICAO DO MILITAR ATIVO
451,4,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - PODER CONCEDENTE NO REGIME PUBLICO - DIVIDA ATIVA - MULTAS E JUROS
452,4,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - ATIVIDADE ORDENADORA NO REGIME PRIVADO - DIVIDA ATIVA - MULTAS E JUROS
453,2,CESSAO DO DIREITO DE USO DE RADIOFREQUENCIA - MULTAS E JUROS
454,2,CESSAO DO DIREITO DE EXPLORACAO DE SATELITE BRASILEIRO - MULTAS E JUROS
455,0,CONTRIBUICOES PARA O PROGRAMA DE INTEGRACAO NACIONAL - PIN E PARA O PROGRAMA DE REDISTRIBUICAO DE TERRAS E DE ESTIMULO A AGROINDUSTRIA DO NORTE E DO N
456,4,CESSAO DO DIREITO DE EXPLORACAO DE SATELITE BRASILEIRO - DIVIDA ATIVA - MULTAS E JUROS
457,0,TRANSFERENCIA DA DELEGACAO DOS SERVICOS DE TELECOMUNICACOES OU DO DIREITO DE USO DE RADIOFREQUENCIA
458,4,TRANSFERENCIA DA DELEGACAO DOS SERVICOS DE TELECOMUNICACOES OU DO DIREITO DE USO DE RADIOFREQUENCIA - DIVIDA ATIVA - MULTAS E JUROS
459,0,OUTRAS DELEGACOES DOS SERVICOS DE TELECOMUNICACAO
460,3,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - DIVIDA ATIVA
461,3,"CONTRIBUICAO DE LOJAS FRANCAS, ENTREPOSTOS ADUANEIROS E DEPOSITOS ALFANDEGARIOS - DIVIDA ATIVA"
462,4,CONTRIBUICAO SOBRE APOSTAS EM COMPETICOES HIPICAS - DIVIDA ATIVA - MULTAS E JUROS
463,4,CONTRIBUICAO PARA O DESENVOLVIMENTO DA INDUSTRIA CINEMATOGRAFICA NACIONAL - CONDECINE - DIVIDA ATIVA - MULTAS E JUROS
464,4,OUTRAS DELEGACOES DE SERVICOS PUBLICOS - DIVIDA ATIVA - MULTAS E JUROS
465,0,BONUS DE ASSINATURA DO CONTRATO DE CONCESSAO
466,2,CONTRIBUICAO DO SERVIDOR INATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - MULTAS E JUROS
467,0,"CONTRIBUICAO RELATIVA AS ATIVIDADES DE IMPORTACAO E COMERCIALIZACAO DE PETROLEO E SEUS DERIVADOS, GAS NATURAL E ALCOOL CARBURANTE - CIDE COMBUSTIVEIS"
468,0,ROYALTIES EXCEDENTES PELA PRODUCAO DE PETROLEO - CONTRATO DE CONCESSAO
469,0,CONTRIBUICAO PARA O CUSTEIO DAS PENSOES MILITARES
470,3,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA -POLICIAIS MILITARES - DIVIDA ATIVA
471,4,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS SERVIDORES CIVIS - DIVIDA ATIVA - MULTAS E JUROS
472,3,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - IMPORTACAO - DIVIDA ATIVA
473,0,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - COMERCIALIZACAO
474,0,CONTRIBUICAO SOBRE A RECEITA DAS EMPRESAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES
475,1,CONTRIBUICAO SOBRE A RECEITA BRUTA DAS EMPRESAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES - PRINCIPAL
476,0,PARTICIPACAO ESPECIAL PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CONTRATO DE CONCESSAO - DECLARACAO DE COMERCIALIDADE ANTES DE 3/12/2012 - DEMAIS SITUA
477,0,PARTICIPACAO ESPECIAL PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CONTRATO DE CONCESSAO - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012 - QUALQUER
478,3,CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DE OUTROS BENEFICIARIOS - DIVIDA ATIVA
479,2,CONTRIBUICAO SOBRE LOTERIAS ESPORTIVAS - MULTAS E JUROS
480,3,CONTRIBUICAO SOBRE LOTERIAS ESPORTIVAS - DIVIDA ATIVA
481,3,CONTRIBUICAO SOBRE CONCURSOS ESPECIAIS DE LOTERIAS ESPORTIVAS - DIVIDA ATIVA
482,0,CONTRIBUICAO SOBRE LOTERIAS DE NUMEROS
483,0,CONTRIBUICOES ECONOMICAS ESPECIFICAS DE ESTADOS E MUNICIPIOS
484,0,ROYALTIES EXCEDENTES PELA PRODUCAO DE PETROLEO - CESSAO ONEROSA - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012
485,1,BONUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODUCAO - PRINCIPAL
486,1,ROYALTIES PELA PRODUCAO DE PETROLEO EM TERRA - PARTILHA DE PRODUCAO - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012 - PRINCIPAL
487,0,EXPLORACAO DE RECURSOS MINERAIS
488,1,CONTRIBUICAO SOBRE CONCURSOS DE PROGNOSTICO - MODALIDADE FUTEBOL - PRINCIPAL
489,4,CONTRIBUICAO SOBRE SORTEIOS REALIZADOS POR ENTIDADES FILANTROPICAS - DIVIDA ATIVA - MULTAS E JUROS
490,0,RECEITA PATRIMONIAL
491,1,ALUGUEIS E ARRENDAMENTOS - PRINCIPAL
492,0,EXPLORACAO DE RECURSOS HIDRICOS
493,1,OUTORGA DE DIREITOS DE USO DE RECURSOS HIDRICOS - PRINCIPAL
494,2,OUTORGA DE DIREITOS DE USO DE RECURSOS HIDRICOS - MULTAS E JUROS
495,1,CONCESSAO DE USO DO POTENCIAL DE ENERGIA HIDRAULICA - PRINCIPAL
496,4,CONTRIBUICAO PARA OS PROGRAMAS DE INTEGRACAO SOCIAL E DE FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO - PIS E PASEP - DIVIDA ATIVA - MULTAS E JUROS
497,1,CONTRIBUICAO RELATIVA A DESPEDIDA DE EMPREGADO SEM JUSTA CAUSA - PRINCIPAL
498,2,CONTRIBUICAO SOBRE A REMUNERACAO DEVIDA AO TRABALHADOR - MULTAS E JUROS
499,4,CONTRIBUICAO SOCIAL DO SALARIO-EDUCACAO - DIVIDA ATIVA - MULTAS E JUROS
500,2,"CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - MULTAS E JUROS"
501,1,CONCESSAO DE FLORESTAS NACIONAIS - VALOR MINIMO - PRINCIPAL
502,2,CONTRIBUICAO SOBRE A ARRECADACAO DOS FUNDOS DE INVESTIMENTOS REGIONAIS - MULTAS E JUROS
503,4,CONTRIBUICAO PARA O ENSINO AEROVIARIO - DIVIDA ATIVA - MULTAS E JUROS
504,3,CONTRIBUICAO INDUSTRIAL RURAL - DIVIDA ATIVA
505,0,VALORES MOBILIARIOS
506,1,OUTRAS CONCESSOES FLORESTAIS - VALOR MINIMO - PRINCIPAL
507,4,OUTRAS CONCESSOES FLORESTAIS - VALOR MINIMO - DIVIDA ATIVA - MULTAS E JUROS
508,4,OUTRAS CONCESSOES FLORESTAIS - DEMAIS VALORES - DIVIDA ATIVA - MULTAS E JUROS
509,0,DEMAIS RECEITAS DE CONCESSAO FLORESTAL
510,0,REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS
511,2,CONTRIBUICAO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL - COFINS - MULTAS E JUROS
512,0,PARTICIPACOES
513,3,PARTICIPACOES - DIVIDA ATIVA
514,1,OUTROS VALORES MOBILIARIOS - PRINCIPAL
515,2,OUTROS VALORES MOBILIARIOS - MULTAS E JUROS
516,3,OUTRAS DELEGACOES PARA EXPLORACAO DE RECURSOS NATURAIS - DIVIDA ATIVA
517,1,OUTORGA DE DIREITO DE USO OU DE EXPLORACAO DE CRIACAO PROTEGIDA - INSTITUICAO CIENTIFICA E TECNOLOGICA - PRINCIPAL
518,2,DIREITO DE USO DA IMAGEM E DE REPRODUCAO DOS BENS DO ACERVO PATRIMONIAL - MULTAS E JUROS
519,1,CONTRIBUICAO SOCIAL SOBRE O LUCRO LIQUIDO - CSLL - PRINCIPAL
520,2,CONTRIBUICAO SOCIAL SOBRE O LUCRO LIQUIDO - CSLL - MULTAS E JUROS
521,0,CONTRIBUICAO PARA O REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS
522,3,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - DIVIDA ATIVA
523,4,CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - DIVIDA ATIVA - MULTAS E JUROS
524,2,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - MULTAS E JUROS
525,4,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE RODOVIARIO - DIVIDA ATIVA - MULTAS E JUROS
526,2,TARIFA AEROPORTUARIA - MULTAS E JUROS
527,0,ADICIONAL SOBRE TARIFA AEROPORTUARIA
528,4,ADICIONAL SOBRE TARIFA AEROPORTUARIA - DIVIDA ATIVA - MULTAS E JUROS
529,0,"COTA-PARTE ROYALTIES - COMPENSACAO FINANCEIRA PELA PRODUCAO DO PETROLEO - LEI NO 7.990/89, ARTIGO 9O"
530,0,RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES
531,2,RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES - MULTAS E JUROS
532,0,RESTITUICAO DE GARANTIAS PRESTADAS
533,0,SERVICOS DE ATENDIMENTO A SAUDE
534,1,SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL
535,0,TRANSFERENCIAS DE CONVENIO DOS ESTADOS PARA O SISTEMA UNICO DE SAUDE - SUS
536,0,TRANSFERENCIAS DE CONVENIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCACAO
537,2,RESTITUICAO DE RECURSOS DE FOMENTO - MULTAS E JUROS
538,1,RESTITUICAO DECORRENTE DA NAO APLICACAO DE INCENTIVOS FISCAIS RELATIVOS A LEI ROUANET - PRINCIPAL
539,2,OUTRAS RESTITUICOES - MULTAS E JUROS
540,1,RESSARCIMENTO DE CUSTOS - PRINCIPAL
541,0,REVERSAO DE GARANTIAS
542,4,SERVICOS DE ASSISTENCIA MEDICO-HOSPITALAR DO MILITAR - DIVIDA ATIVA - MULTAS E JUROS
543,0,OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS
544,0,"CONCESSAO DE AVAIS, GARANTIAS E SEGUROS"
545,3,OUTROS SERVICOS - DIVIDA ATIVA
546,1,ALIENACAO DE BENS E MERCADORIAS ASSOCIADOS AO TRAFICO ILICITO DE ENTORPECENTES E DROGAS AFINS - PRINCIPAL
547,1,DEPOSITOS ABANDONADOS (DINHEIRO E/OU OBJETOS DE VALOR) - PRINCIPAL
548,0,DEMAIS RECEITAS CORRENTES
549,0,TRANSFERENCIAS DE CONVENIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE INFRAESTRUTURA EM TRANSPORTE
550,0,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE JULHO
551,0,COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL
552,4,COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SERVIDORES - DIVIDA ATIVA - MULTAS E JUROS
553,1,BARREIRAS TECNICAS AO COMERCIO EXTERIOR - PRINCIPAL
554,1,DISPONIBILIDADES DE RECURSOS DO FUNDO SOCIAL - PRINCIPAL
555,0,ENCARGOS LEGAIS PELA INSCRICAO EM DIVIDA ATIVA
556,1,ENCARGOS LEGAIS PELA INSCRICAO EM DIVIDA ATIVA - PRINCIPAL
557,0,TRANSFERENCIAS DOS ESTADOS E DISTRITO FEDERAL A CONSORCIOS PUBLICOS
558,0,COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP
559,1,TRANSFERENCIAS DE RECURSOS DA COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS D
