id_tempo;id_unidade_orc;id_origem;id_especie;id_desdobramento_2;id_desdobramento_3;id_tipo;id_item;id_subitem;id_fonte;cd_fonte;cd_classificacao_rec;ano_particao;vr_efetivado
2246;3872;120;76;377;308;10;4940;2990;132;91;1121041106000;2019;15738.35
2254;3937;120;76;377;308;395;4656;1151;8;72;1121041302000;2019;30039.86
2256;3937;120;76;266;506;7;3434;755;76;27;1121011201004;2019;2274350.50
2247;3937;120;76;266;506;7;3434;755;76;27;1121011201004;2019;1587599.93
2257;3884;120;76;266;506;7;3724;2615;136;77;1121011202000;2019;125554.81
2253;3859;120;44;169;113;217;2830;1547;54;20;1118021302000;2019;0.00
2253;3859;120;44;169;113;217;2831;1547;4;23;1118021303000;2019;0.00
2251;3937;120;44;169;114;1341;4056;2633;50;71;1118022101000;2019;53894422.65
2254;3937;120;44;169;114;1508;5021;3188;50;71;1118022301000;2019;102873.05
2256;3835;141;206;343;639;1005;3804;2750;25;60;1610011111001;2019;212.00
2256;3851;141;206;343;639;1005;4466;2375;25;60;1610011117000;2019;14072036.00
2246;3937;141;206;343;639;1005;4466;2375;25;60;1610011117000;2019;0.00
2250;3939;141;206;343;639;1005;4754;2376;25;60;1610011119000;2019;70.12
2250;3937;141;206;343;639;1005;4754;2376;73;10;1610011119000;2019;117.41
2252;3865;141;206;343;639;1005;2634;908;25;60;1610011120000;2019;37002.97
2253;3872;141;206;343;639;1005;3236;1291;25;60;1610011121000;2019;1620812.22
2252;3898;141;206;343;639;1005;2635;2378;25;60;1610011124000;2019;10980.95
2249;3878;141;206;343;639;1005;2612;122;25;60;1610011127000;2019;1.80
2248;3835;141;206;343;639;1005;2612;122;25;60;1610011127000;2019;10596.10
2250;3926;141;206;343;639;1005;4451;1266;25;60;1610011128000;2019;1289100.00
2252;3926;141;206;343;639;1005;4451;1266;25;60;1610011128000;2019;2900151.42
2247;3926;141;206;343;639;1005;4451;1266;25;60;1610011128000;2019;1299511.81
2247;3911;141;206;343;639;1005;4451;1266;25;60;1610011128000;2019;4106.76
2246;3906;141;206;343;639;1005;3214;1636;25;60;1610011130000;2019;0.00
2255;3873;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;175521.55
2253;3898;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;48001.35
2247;3910;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;57.69
2250;3937;120;76;111;205;1141;3735;16;133;29;1122011101002;2019;3116939.14
2248;3937;120;76;111;205;1141;3735;16;133;29;1122011101002;2019;1157696.64
2246;3911;120;76;111;205;1141;3735;1528;25;60;1122011101006;2019;0.00
2251;3937;120;76;111;205;1327;4661;764;133;29;1122011201004;2019;3022.80
2249;3911;120;76;111;205;1327;4661;1156;132;91;1122011201006;2019;12606.57
2249;3911;120;76;111;205;1140;2953;2048;132;91;1122011301006;2019;287230.83
2255;3874;15;2;374;811;586;3419;2965;25;60;2300061101000;2019;2068562.06
2250;3865;15;2;374;811;586;3419;2965;25;60;2300061101000;2019;683.15
2255;3937;15;2;220;812;1319;4636;2593;3;40;2300071199000;2019;0.00
2255;3937;134;201;12;622;34;3467;426;4;23;9118021203000;2019;-5017434.05
2256;3859;134;201;12;622;626;3467;426;4;23;9118021303000;2019;0.00
2252;3861;112;132;66;214;627;3144;2290;77;42;7210041101000;2019;117912231.54
2248;3861;112;132;66;214;627;2552;791;77;42;7210041106000;2019;15940338.06
2255;3937;95;141;79;133;241;2865;78;4;23;9718011101003;2019;-55536549.40
2247;3873;112;132;176;521;419;4080;1190;40;49;7210991101002;2019;1914.83
2253;3865;112;132;176;521;419;4080;1923;40;49;7210991101003;2019;1511030.21
2256;3865;112;132;176;521;419;4080;2650;40;49;7210991101005;2019;4963407.90
2252;3873;112;132;176;521;419;3469;1192;40;49;7210991103000;2019;230336.13
2246;3908;16;145;110;231;1187;4104;2857;22;24;2418101101002;2019;0.00
2250;3927;124;186;278;15;36;3477;2653;25;60;7400001101000;2019;11959.18
2255;3941;16;145;110;606;773;4105;2974;22;24;2418109110001;2019;225943.88
2255;3909;92;152;238;628;981;3161;437;73;10;7728019101000;2019;66226742.33
2249;3909;92;152;238;628;981;3161;437;73;10;7728019101000;2019;353821392.97
2252;3861;86;196;273;517;415;3141;786;47;58;7990011101004;2019;38196553.32
2251;3861;86;196;273;517;415;3141;1916;47;58;7990011101005;2019;323622.77
2246;3861;86;196;273;517;415;3141;1916;47;58;7990011101005;2019;0.00
2247;3861;86;196;273;517;415;3141;2286;47;58;7990011101006;2019;5104547.92
2247;3861;86;196;273;517;415;3141;42;47;58;7990011101007;2019;1031786.20
2254;3917;86;196;229;315;796;2547;2646;25;60;7990991105000;2019;996083.00
2252;3937;91;183;274;316;968;4680;421;4;23;9118012103000;2019;-18562266.28
2256;3859;121;149;115;519;970;2845;2288;4;23;9118012203000;2019;0.00
2257;3937;81;199;331;216;1170;3143;47;4;23;9118013103000;2019;-23982132.84
2251;3859;133;150;116;520;418;4077;423;4;23;9118013203000;2019;0.00
2253;3912;6;190;81;539;1380;5143;3373;25;60;1332011101000;2019;6835286.97
2254;3912;6;190;81;539;1380;5143;3373;25;60;1332011101000;2019;6835286.97
2250;3898;16;194;164;501;592;2811;651;96;70;2438109120001;2019;428756.75
2252;3937;120;44;64;209;212;3742;1541;54;20;1118012102000;2019;92644503.53
2256;3937;120;44;64;209;212;2530;1542;4;23;1118012103000;2019;5071168.52
2253;3937;120;44;64;5;609;4665;403;4;23;1118013103000;2019;17306414.62
2248;3859;120;44;64;5;609;4665;403;4;23;1118013103000;2019;0.00
2247;3937;120;44;64;5;1339;4054;404;4;23;1118013203000;2019;338722.59
2253;3937;120;44;64;5;17;2827;2265;73;10;1118013301000;2019;658921.84
2256;3859;120;44;64;5;17;3447;405;4;23;1118013303000;2019;0.00
2251;3859;120;44;64;5;17;3447;405;4;23;1118013303000;2019;0.00
2257;3937;120;44;169;113;215;2829;407;73;10;1118021101001;2019;2709498940.20
2246;3937;120;44;169;113;215;2829;408;73;10;1118021101002;2019;0.00
2246;3937;120;44;169;113;217;2829;407;73;10;1118021301001;2019;9780531.26
2253;3937;120;44;64;209;400;3446;1163;73;10;1118012201000;2019;13216377.05
2253;3859;120;44;64;209;400;2826;769;4;23;1118012203000;2019;0.00
2249;3859;120;44;64;209;213;3126;2261;4;23;1118012303000;2019;0.00
2247;3937;120;44;64;209;213;3126;2261;4;23;1118012303000;2019;1297783.08
2256;3937;120;76;266;506;790;2834;1174;76;27;1121011101002;2019;938975.28
2255;3937;120;76;266;506;790;2834;1902;76;27;1121011101004;2019;15575427.88
2247;3937;120;76;266;506;790;2834;2270;72;53;1121011101005;2019;1013424.86
2253;3884;120;76;266;506;790;4667;36;136;77;1121011102000;2019;66835444.52
2255;3884;120;76;266;506;790;4667;36;136;77;1121011102000;2019;68305221.61
2248;3884;120;76;266;506;790;4667;36;136;77;1121011102000;2019;55155271.02
2253;3923;120;76;266;506;790;3456;1175;25;60;1121011104000;2019;6833602.66
2256;3923;120;76;266;506;790;3456;1175;25;60;1121011104000;2019;3449093.22
2246;3937;120;76;266;506;206;4354;758;76;27;1121011301001;2019;0.00
2257;3937;120;76;377;308;10;3732;12;321;94;1121041101000;2019;2705914.20
2246;3937;16;194;164;501;592;2811;2153;96;70;2438109120003;2019;0.00
2247;3907;10;217;284;327;804;3017;3347;96;70;1728109107003;2019;128540.25
2249;3869;16;146;336;629;1362;5009;3157;96;70;2448101103001;2019;30000.00
2253;3929;15;2;374;811;586;3419;2965;25;60;2300061101000;2019;216882.48
2257;3934;15;2;220;812;1319;4636;2593;25;60;2300071199000;2019;5979.38
2256;3932;15;2;220;812;1319;4636;2593;25;60;2300071199000;2019;166107.46
2256;3937;134;201;12;622;626;4392;49;73;10;9118021301002;2019;-8441364.21
2249;3859;134;201;12;622;626;3467;426;4;23;9118021303000;2019;0.00
2249;3861;112;132;66;214;627;3145;789;77;42;7210041102000;2019;4258652.65
2248;3861;112;132;66;214;627;4079;1921;77;42;7210041104000;2019;36812970.78
2251;3861;112;132;66;214;627;4683;50;77;42;7210041107000;2019;3813975.28
2249;3899;16;145;143;165;1452;3920;238;87;36;2418051101003;2019;1480496.00
2256;3865;112;132;176;521;419;4080;1190;40;49;7210991101002;2019;9133275.19
2256;3865;112;132;176;521;419;4080;1191;40;49;7210991101006;2019;1848613.76
2250;3865;112;132;176;521;419;4080;1191;40;49;7210991101006;2019;1957003.44
2253;3873;112;132;176;521;419;3469;1192;40;49;7210991103000;2019;238671.64
2249;3873;112;132;176;521;419;3469;1192;40;49;7210991103000;2019;478318.20
2257;3937;125;204;337;630;1184;3491;2306;73;10;9910011104001;2019;-381798.44
2246;3937;112;132;276;317;629;3471;430;28;75;7218021101001;2019;13915513.84
2256;3873;112;132;276;317;629;3471;2651;40;49;7218021101002;2019;35169793.63
2252;3873;112;132;276;317;629;3471;2651;40;49;7218021101002;2019;31471967.18
2250;3937;112;132;276;624;1547;3472;1925;28;75;7218025101001;2019;28154910.48
2246;3937;16;145;110;26;1366;3620;1397;22;24;2418105102001;2019;0.00
2246;3920;16;145;110;606;773;4853;1022;22;24;2418109105002;2019;0.00
2257;3902;16;145;110;606;773;4351;2176;22;24;2418109120005;2019;10355486.38
2249;3861;86;196;273;517;415;3141;2285;47;58;7990011101002;2019;20962317.95
2251;3861;86;196;273;517;415;3141;786;47;58;7990011101004;2019;68307879.19
2257;3937;91;183;274;316;968;4680;421;4;23;9118012103000;2019;-19596593.90
2246;3937;114;211;383;122;971;4075;1189;4;23;9118012303000;2019;-1229840.12
2256;3898;16;194;164;501;592;2811;651;96;70;2438109120001;2019;19060.38
2250;3859;120;44;64;5;609;4665;403;4;23;1118013103000;2019;0.00
2249;3937;120;44;64;5;609;4665;403;4;23;1118013103000;2019;13229633.92
2249;3937;120;44;64;5;1339;2533;2264;73;10;1118013201000;2019;1508901.04
2249;3859;120;44;64;5;1339;4054;404;4;23;1118013203000;2019;0.00
2255;3937;120;44;64;5;17;2827;2265;73;10;1118013301000;2019;822474.41
2251;3937;120;44;64;5;17;2827;2265;73;10;1118013301000;2019;377133.66
2246;3859;120;44;64;5;17;3447;405;4;23;1118013303000;2019;0.00
2252;3937;120;44;169;113;215;2829;407;73;10;1118021101001;2019;2482453285.50
2257;3937;120;44;169;113;215;2830;1547;54;20;1118021102000;2019;1131155251.89
2256;3937;120;44;169;113;215;2831;1547;4;23;1118021103000;2019;664960114.22
2255;3937;120;44;169;113;216;2829;407;73;10;1118021201001;2019;20069676.08
2250;3937;120;44;169;113;217;2829;408;73;10;1118021301002;2019;1406117.85
2248;3937;120;44;169;113;217;2829;408;73;10;1118021301002;2019;2226532.07
2255;3937;120;44;64;209;213;4372;2631;73;10;1118012301000;2019;6077419.53
2257;3937;120;44;64;209;213;4372;2631;73;10;1118012301000;2019;6098593.26
2256;3937;120;44;64;209;213;3126;2261;4;23;1118012303000;2019;1315715.25
2249;3937;120;44;64;209;213;3126;2261;4;23;1118012303000;2019;1253140.20
2256;3937;120;44;265;117;619;3463;1909;73;10;1113031101000;2019;482792396.49
2246;3937;120;76;266;506;790;2834;1174;76;27;1121011101002;2019;656547.11
2249;3937;120;76;266;506;790;2834;1902;76;27;1121011101004;2019;122343111.22
2252;3912;120;76;266;506;790;4060;1551;57;54;1121011103000;2019;26637.03
2248;3937;120;76;266;506;206;4354;759;76;27;1121011301002;2019;44.16
2248;3884;120;76;266;506;206;2516;1145;136;77;1121011302000;2019;5741.42
2256;3884;120;76;266;506;598;4040;9;136;77;1121011402000;2019;15117.62
2255;3872;120;76;377;308;10;4951;3005;132;91;1121041105000;2019;193851.32
2249;3872;120;76;377;308;10;4960;3006;132;91;1121041107000;2019;2491693.24
2251;3906;120;76;377;308;10;4952;2983;132;91;1121041109000;2019;7350.28
2254;3937;120;76;377;308;776;3437;13;8;72;1121041202000;2019;101825.28
2248;3937;120;76;377;308;776;3437;13;8;72;1121041202000;2019;23662.75
2253;3937;120;44;169;114;1341;4056;2633;50;71;1118022101000;2019;51817777.79
2248;3937;120;44;169;114;1341;4056;2633;50;71;1118022101000;2019;52171283.40
2253;3851;141;206;343;639;1005;3804;2012;25;60;1610011111003;2019;731.77
2254;3851;141;206;343;639;1005;3804;2012;25;60;1610011111003;2019;3091731.41
2246;3937;141;206;343;639;1005;3844;146;73;10;1610011115000;2019;0.00
2252;3937;141;206;343;639;1005;4754;2376;73;10;1610011119000;2019;1890.60
2257;3937;141;206;343;639;1005;4754;2376;73;10;1610011119000;2019;24923.29
2250;3884;141;206;343;639;1005;2935;3070;25;60;1610011123002;2019;1409582.68
2251;3913;141;206;343;639;1005;2635;2378;25;60;1610011124000;2019;15032.00
2250;3916;141;206;343;639;1005;2635;2378;25;60;1610011124000;2019;61872.11
2248;3927;141;206;343;639;1005;2635;2378;25;60;1610011124000;2019;24788.00
2250;3878;141;206;343;639;1005;2612;122;25;60;1610011127000;2019;119.20
2253;3927;141;206;343;639;1005;4739;1267;25;60;1610011129000;2019;1861.00
2246;3927;141;206;343;639;1005;4739;1267;25;60;1610011129000;2019;157.30
2257;3927;141;206;343;639;1005;3214;1636;25;60;1610011130000;2019;14253.61
2255;3910;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;241.30
2251;3871;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;4500556.31
2250;3875;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;15389.16
2250;3898;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;14643.16
2252;3873;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;180888.14
2252;3868;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;15.55
2249;3937;120;76;377;308;396;4045;14;8;72;1121041402000;2019;2528.63
2256;3937;120;76;111;205;1141;3735;400;133;29;1122011101004;2019;65605.88
2247;3937;120;76;111;205;1141;3735;400;133;29;1122011101004;2019;102672.37
2248;3911;120;76;111;205;1141;3735;1528;132;91;1122011101006;2019;75554.57
2257;3937;120;76;111;205;1327;4661;1531;133;29;1122011201002;2019;204309.83
2256;3937;120;76;111;205;1327;4661;1531;133;29;1122011201002;2019;75268.21
2248;3911;120;76;111;205;1140;2953;2048;132;91;1122011301006;2019;54819.25
2253;3911;120;76;111;205;1140;2961;1687;25;60;1122011310000;2019;167.55
2254;3911;120;76;111;205;1140;2961;1687;25;60;1122011310000;2019;22.45
2248;3911;120;76;111;205;593;4494;2797;132;91;1122011401006;2019;13475.14
2251;3937;120;76;111;205;593;4494;2067;73;10;1122011401999;2019;947.80
2249;3937;120;76;111;205;593;4494;2067;73;10;1122011401999;2019;1184.27
2252;3869;6;207;394;553;491;3256;2781;25;60;1310011101001;2019;129280.10
2248;3918;6;207;394;553;491;3256;2781;25;60;1310011101001;2019;5389.75
2256;3898;6;207;394;346;1414;2949;557;25;60;1310012101000;2019;18500.44
2252;3884;120;76;41;659;697;4967;3059;136;77;1122021102000;2019;1073618.13
2257;3873;137;22;26;431;322;2976;1704;79;50;1210991102001;2019;11400.72
2250;3873;137;22;26;431;322;2976;2076;79;50;1210991102002;2019;774.76
2254;3865;137;22;26;431;322;2976;2428;25;60;1210991102003;2019;3030009.77
2246;3865;137;22;26;431;322;2976;2428;25;60;1210991102003;2019;472374.45
2252;3865;137;22;26;431;322;2976;2818;25;60;1210991102008;2019;18585.66
2249;3865;137;22;26;431;322;2976;1718;25;60;1210991102011;2019;12240.00
2257;3917;137;22;26;431;322;4815;2437;25;60;1210991105002;2019;388175.65
2251;3917;137;22;26;431;322;4815;2821;25;60;1210991105003;2019;176448.37
2257;3866;137;22;26;431;322;2986;2822;25;60;1210991108000;2019;1852276.99
2250;3866;137;22;26;431;322;2693;2084;25;60;1210991109000;2019;77591.09
2248;3866;137;22;26;431;322;2693;2084;25;60;1210991109000;2019;129501.25
2252;3865;137;22;26;431;322;4817;1356;25;60;1210991110000;2019;204.18
2248;3865;137;22;26;431;322;4817;1356;25;60;1210991110000;2019;46.55
2254;3899;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;126.60
2257;3916;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;7804.47
2257;3909;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;0.00
2252;3890;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;322075.85
2257;3889;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;90577.96
2254;3902;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;4010.26
2256;3837;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;229988.51
2256;3869;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;57715.54
2256;3899;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;94.47
2252;3888;6;191;91;60;1440;4806;1705;74;47;1321001101000;2019;6546.15
2255;3914;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;1584.92
2251;3835;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;306.28
2253;3835;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;0.00
2252;3872;6;191;91;60;1440;4806;1705;98;74;1321001101000;2019;97.03
2252;3937;6;191;91;60;1440;4806;1705;50;71;1321001101000;2019;23120.52
2253;3900;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;5364.91
2253;3896;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;68065.14
2257;3838;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;67560.82
2250;3944;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;139031.42
2254;3914;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;1577.04
2250;3898;6;191;91;60;1440;4806;1705;69;73;1321001101000;2019;1917.70
2250;3899;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;300.57
2250;3859;6;191;91;60;1440;4806;1705;73;10;1321001101000;2019;0.00
2249;3929;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;492317.22
2249;3898;6;191;91;60;1440;4806;1705;69;73;1321001101000;2019;0.00
2249;3907;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;860.94
2247;3883;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;3367080.75
2248;3920;6;191;91;60;1440;4806;1705;87;36;1321001101000;2019;40509.32
2248;3937;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;-264.45
2248;3920;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;43438.52
2248;3916;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;5410.28
2247;3913;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;20964.73
2257;3861;6;191;91;565;699;3584;1707;25;60;1321004101001;2019;-0.01
2256;3861;6;191;91;565;699;3584;1708;25;60;1321004101002;2019;39670.97
2252;3914;6;191;399;770;877;2686;589;25;60;1322001102000;2019;284.94
2246;3861;137;22;186;537;808;3177;836;91;43;1210042101000;2019;39493761.41
2253;3861;137;22;186;537;808;4419;2314;91;43;1210042103000;2019;2486529.03
2251;3861;137;22;186;537;808;2871;85;91;43;1210042104000;2019;19956833.88
2255;3861;137;22;186;537;808;4420;2315;91;43;1210042105000;2019;135182.06
2247;3937;6;181;25;744;1189;4411;79;73;10;1390001101000;2019;131665.82
2248;3927;7;8;291;430;435;3784;449;25;60;1400001102999;2019;405080.09
2254;3927;8;11;28;31;1191;4707;1225;25;60;1500001101004;2019;4076.20
2253;3838;8;11;28;31;1191;4707;2324;65;61;1500001101005;2019;116.98
2251;3861;137;22;186;635;60;4121;484;91;43;1210043101000;2019;18079946.67
2257;3873;137;22;184;541;66;3199;1982;79;50;1218022103000;2019;16592636.10
2255;3911;141;206;343;639;1005;3803;1976;25;60;1610011103000;2019;345.00
2254;3880;141;206;343;639;1005;4722;1977;25;60;1610011107000;2019;16449.56
2257;3861;137;22;186;238;655;3524;1263;91;43;1210044102000;2019;32038.98
2247;3861;137;22;186;238;655;3817;2726;91;43;1210044104000;2019;1000155.78
2246;3861;137;22;186;238;655;3526;117;91;43;1210044105000;2019;12554.69
2248;3861;137;22;186;238;655;3207;507;91;43;1210044106000;2019;520041.17
2246;3879;141;193;312;174;346;3034;1046;25;60;1690991101000;2019;0.00
2255;3910;141;193;312;174;162;4283;1047;25;60;1690991201000;2019;327.81
2257;3872;141;193;312;174;545;3041;287;25;60;1690991301000;2019;6525494.03
2256;3937;11;131;418;497;1317;4634;2225;73;10;1910091101000;2019;116183.58
2256;3909;11;131;418;497;1317;4634;2225;73;10;1910091101000;2019;172.24
2252;3869;14;21;57;191;934;3402;1109;74;47;2213001199000;2019;18200.00
2251;3937;14;21;57;191;934;3402;1109;33;48;2213001199000;2019;3604835.37
2254;3937;11;131;105;396;370;4625;1114;73;10;1910041104000;2019;593.15
2254;3906;11;131;371;708;1126;4337;2220;25;60;1910061101000;2019;580658.72
2253;3937;10;145;147;284;170;2750;2516;73;10;1718016101001;2019;27175055.62
2257;3937;10;145;147;284;170;2750;2516;73;10;1718016101001;2019;36187500.85
2249;3859;10;145;147;284;170;2750;1796;4;23;1718016101003;2019;0.00
2247;3937;10;145;147;284;170;2750;1796;4;23;1718016101003;2019;7457686.53
2255;3937;10;145;147;792;915;3973;1056;89;51;1718017101002;2019;5306757.49
2249;3937;10;145;260;458;893;3974;245;75;31;1718021101000;2019;7256544.94
2251;3937;10;145;260;571;337;3054;1391;46;32;1718022101000;2019;46375496.52
2251;3878;11;168;419;306;202;2810;2235;25;60;1921991101999;2019;3420.37
2246;3937;11;168;419;306;202;2810;2235;25;60;1921991101999;2019;0.00
2246;3937;11;168;63;204;1325;4645;746;73;10;1922011101000;2019;172562.94
2247;3937;11;168;63;204;1325;4645;746;22;24;1922011101000;2019;1463.44
2256;3937;11;168;307;460;720;3618;1747;73;10;1922061101999;2019;121553.43
2246;3908;11;168;307;460;720;3618;1747;25;60;1922061101999;2019;0.00
2246;3865;11;168;307;460;720;3618;1747;25;60;1922061101999;2019;1458.73
2248;3937;11;168;307;460;720;3618;1747;22;24;1922061101999;2019;0.00
2251;3904;10;145;437;831;1536;5065;3271;355;92;1718032101000;2019;90446069.20
2247;3937;11;168;165;607;946;4852;2863;73;10;1922991101000;2019;0.00
